#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     600      50.3348      21.7340      12.4921      28.0360
     601      50.2737      21.7563      12.5412      28.0357
     602      49.9858      21.7884      12.5509      27.9880
     603      49.9065      21.7615      12.5196      27.9456
     604      50.2294      21.7148      12.4548      27.9905
     605      50.2443      21.6840      12.4795      27.9793
     606      49.8437      21.7076      12.4389      27.8902
     607      50.1950      21.6887      12.5385      27.9733
     608      50.3067      21.7318      12.5063      28.0317
     609      49.6559      21.6853      12.5258      27.8317
     610      49.0976      21.6825      12.5448      27.6963
     611      49.2375      21.6727      12.4500      27.7152
     612      48.9294      21.7298      12.4603      27.6732
     613      48.7653      21.7187      12.5766      27.6368
     614      47.7939      21.5909      12.4820      27.2967
     615      47.8762      21.7249      12.4960      27.4049
     616      47.7722      21.6327      12.4993      27.3209
     617      47.8812      21.6864      12.4120      27.3762
     618      48.3529      21.6647      12.5217      27.4916
     619      48.5741      21.6914      12.4692      27.5614
     620      49.1156      21.7475      12.4511      27.7282
     621      49.3323      21.7609      12.5305      27.7946
     622      49.6388      21.6574      12.5496      27.8150
     623      49.1930      21.7049      12.4990      27.7260
     624      48.6755      21.6547      12.5333      27.5571
     625      49.3921      21.6183      12.5924      27.7274
     626      49.3581      21.6570      12.4648      27.7374
     627      49.8795      21.6162      12.5369      27.8447
     628      50.7043      21.7139      12.5892      28.1310
     629      50.2846      21.6758      12.4767      27.9862
     630      50.1724      21.6419      12.5494      27.9416
     631      50.1140      21.7364      12.5087      27.9824
     632      50.3487      21.6065      12.6361      27.9691
     633      51.1210      21.7176      12.5117      28.2271
     634      50.7101      21.7142      12.5610      28.1255
     635      51.1674      21.7987      12.5919      28.2999
     636      51.0067      21.6549      12.5247      28.1572
     637      51.2259      21.6766      12.5602      28.2385
     638      50.7251      21.6616      12.5771      28.0926
     639      51.0211      21.7301      12.5316      28.2137
     640      50.2567      21.6976      12.5870      27.9995
     641      49.7855      21.6803      12.6169      27.8716
     642      49.3438      21.7249      12.5737      27.7812
     643      49.1475      21.6423      12.5028      27.6752
     644      49.4957      21.7043      12.5850      27.8120
     645      49.3050      21.6942      12.4576      27.7451
     646      48.9148      21.7649      12.5525      27.7016
     647      48.7564      21.6643      12.5847      27.5926
     648      48.7326      21.7548      12.5323      27.6454
     649      48.3401      21.7230      12.5497      27.5280
     650      49.2807      21.6891      12.6594      27.7479
     651      48.4409      21.8023      12.4649      27.5945
     652      47.9996      21.6803      12.5252      27.4054
     653      48.1760      21.7257      12.5476      27.4869
     654      48.2785      21.7086      12.5477      27.4983
     655      48.5341      21.7294      12.5183      27.5796
     656      48.9606      21.7365      12.5151      27.6930
     657      48.8649      21.7139      12.5166      27.6453
     658      49.2425      21.6940      12.5113      27.7359
     659      50.1448      21.7670      12.5738      28.0152
     660      49.9711      21.6657      12.4878      27.8956
     661      50.2804      21.6446      12.5613      27.9716
     662      50.2784      21.6231      12.6002      27.9597
     663      50.2056      21.7032      12.6078      27.9961
     664      49.9623      21.6512      12.5912      27.8959
     665      50.2386      21.7290      12.6050      28.0195
     666      50.4348      21.7942      12.5933      28.1177
     667      49.7461      21.7180      12.5145      27.8742
     668      49.5489      21.6761      12.4732      27.7991
     669      49.5494      21.7089      12.5070      27.8196
     670      49.5665      21.7459      12.5626      27.8577
     671      50.1450      21.8111      12.5466      28.0417
     672      50.4529      21.7276      12.5742      28.0648
     673      50.2097      21.7398      12.5298      28.0051
     674      50.7735      21.7763      12.5706      28.1854
     675      50.7456      21.7996      12.5011      28.1821
     676      50.9411      21.8060      12.5643      28.2447
     677      51.1008      21.8323      12.6027      28.3055
     678      50.5586      21.8162      12.5156      28.1446
     679      49.6481      21.7786      12.4911      27.8868
     680      50.0548      21.8611      12.6066      28.0490
     681      50.2221      21.8380      12.4919      28.0744
     682      50.0433      21.8555      12.5276      28.0413
     683      49.3333      21.8764      12.5811      27.8753
     684      49.9226      21.8394      12.4858      27.9924
     685      49.7666      21.8253      12.5368      27.9522
     686      50.0153      21.8041      12.5035      28.0007
     687      50.3837      21.8489      12.4891      28.1266
     688      49.6504      21.7291      12.4596      27.8555
     689      49.3419      21.7762      12.4720      27.8080
     690      49.2179      21.7214      12.4794      27.7426
     691      49.9092      21.8666      12.4650      28.0143
     692      49.6417      21.7807      12.4549      27.8866
     693      49.6430      21.8299      12.5095      27.9177
     694      49.4999      21.7614      12.5223      27.8390
     695      49.7935      21.7978      12.4614      27.9360
     696      49.6980      21.8610      12.4438      27.9497
     697      50.1819      21.7317      12.4547      27.9900
     698      49.5965      21.8422      12.4927      27.9119
     699      49.5063      21.8727      12.4883      27.9113
     700      49.8485      21.8146      12.5528      27.9656
     701      50.3089      21.8320      12.5265      28.0972
     702      50.1569      21.8193      12.5402      28.0507
     703      49.8159      21.8243      12.5414      27.9708
     704      49.8984      21.8378      12.4885      27.9907
     705      49.8837      21.8096      12.5885      27.9758
     706      49.8498      21.8909      12.5580      28.0132
     707      50.1046      21.9524      12.4770      28.1262
     708      50.0139      21.9354      12.4745      28.0824
     709      49.7583      21.8366      12.4130      27.9481
     710      49.6361      22.0013      12.5090      28.0334
     711      49.3516      21.9027      12.4753      27.8921
     712      49.4848      21.9490      12.5107      27.9605
     713      49.5729      21.8303      12.5060      27.9009
     714      49.6110      21.7652      12.5162      27.8706
     715      50.1283      21.8156      12.5203      28.0394
     716      49.9563      21.8672      12.4914      28.0248
     717      50.0210      21.8504      12.4402      28.0220
     718      50.2527      21.8305      12.5297      28.0753
     719      49.9858      21.8747      12.4361      28.0310
     720      49.9644      21.8166      12.5024      27.9965
     721      49.1236      21.8729      12.4285      27.8086
     722      49.8357      21.8811      12.3937      27.9954
     723      49.5109      21.9405      12.5346      27.9612
     724      49.4759      21.8754      12.4592      27.9073
     725      50.3155      21.8750      12.4916      28.1263
     726      49.5821      21.8713      12.4641      27.9313
     727      50.3866      21.8162      12.4583      28.1031
     728      50.0486      21.8541      12.4766      28.0347
     729      50.2663      21.8999      12.5528      28.1327
     730      49.8674      21.8599      12.4845      27.9980
     731      49.1850      21.8524      12.5327      27.8234
     732      49.0418      21.8264      12.4519      27.7610
     733      48.6704      21.9394      12.4910      27.7455
     734      49.2463      21.8593      12.3970      27.8363
     735      49.1001      21.7940      12.4888      27.7577
     736      49.4981      21.8014      12.4843      27.8656
     737      49.8070      21.7635      12.4775      27.9189
     738      50.0509      21.7850      12.5038      27.9976
     739      49.1559      21.8543      12.4092      27.8045
     740      48.8443      21.8193      12.4532      27.7116
     741      48.7962      21.8641      12.4390      27.7264
     742      48.8281      21.8812      12.4631      27.7412
     743      49.5665      21.9175      12.4632      27.9543
     744      49.8807      21.9152      12.5171      28.0391
     745      50.1063      21.8312      12.5690      28.0492
     746      49.2079      21.8238      12.4836      27.8065
     747      49.3038      21.8576      12.5117      27.8486
     748      50.0425      21.8017      12.5433      28.0117
     749      49.7551      21.8216      12.5925      27.9483
     750      50.4680      21.8932      12.5398      28.1805
     751      49.6643      21.8041      12.4826      27.9049
     752      50.1017      21.8491      12.5278      28.0553
     753      50.0456      21.8956      12.4948      28.0643
     754      49.6380      21.7844      12.4891      27.8902
     755      50.4694      21.9055      12.4814      28.1805
     756      49.7472      21.8361      12.4599      27.9461
     757      50.3296      21.8891      12.4679      28.1342
     758      50.3228      21.9147      12.4317      28.1432
     759      50.3608      21.9021      12.4474      28.1428
     760      50.1900      21.8982      12.5534      28.1142
     761      50.1965      21.9168      12.5301      28.1187
     762      50.1626      21.9031      12.4749      28.0955
     763      50.3319      21.8914      12.4891      28.1346
     764      50.2667      21.8654      12.4790      28.0991
     765      49.9369      21.8586      12.5380      28.0120
     766      50.4610      22.0210      12.5106      28.2587
     767      50.1813      21.8907      12.4843      28.0967
     768      50.0089      21.8756      12.5397      28.0515
     769      50.2762      21.9088      12.4917      28.1302
     770      50.5784      21.9518      12.5045      28.2393
     771      50.7667      21.9796      12.5136      28.3057
     772      50.5769      21.9096      12.5846      28.2227
     773      50.2226      21.8605      12.5029      28.0944
     774      50.2142      21.9237      12.4629      28.1252
     775      50.3924      21.9265      12.5128      28.1737
     776      50.3013      21.8886      12.5060      28.1285
     777      50.5282      21.8720      12.5096      28.1774
     778      50.1189      21.8697      12.4786      28.0667
     779      50.1609      21.8943      12.4767      28.0966
     780      50.0061      21.8892      12.3892      28.0384
     781      50.0384      21.9074      12.5929      28.0823
     782      50.1988      21.8848      12.5189      28.0940
     783      49.9973      21.8819      12.4575      28.0406
     784      49.8529      22.0123      12.5131      28.0861
     785      49.6486      21.9218      12.5260      27.9759
     786      49.2821      21.9409      12.5483      27.9039
     787      49.9340      21.8825      12.4819      28.0269
     788      50.2669      21.8673      12.4744      28.1015
     789      49.5854      21.8678      12.5148      27.9283
     790      50.1084      21.9354      12.4840      28.1058
     791      49.9447      21.8576      12.5163      28.0155
     792      50.1545      21.7962      12.5024      28.0294
     793      49.6733      21.8833      12.4840      27.9608
     794      50.0080      21.9018      12.4695      28.0555
     795      50.0725      21.9478      12.5265      28.1084
     796      50.0965      21.9475      12.5304      28.1202
     797      49.4252      21.8722      12.5264      27.8976
     798      49.1562      21.9268      12.4872      27.8584
     799      48.3905      21.8761      12.4601      27.6310
     800      48.4644      21.8224      12.4151      27.6106
     801      48.1511      21.8209      12.3761      27.5252
     802      48.4410      21.8852      12.4077      27.6463
     803      49.4877      21.9308      12.3764      27.9363
     804      48.8593      21.8230      12.4718      27.7080
     805      49.1208      21.8647      12.4906      27.8097
     806      49.0711      21.9341      12.5119      27.8392
     807      49.1899      21.9716      12.4863      27.8910
     808      49.1357      21.9143      12.5443      27.8431
     809      49.5719      21.8584      12.4948      27.9189
     810      49.2553      21.9609      12.4313      27.8951
     811      49.1248      21.9733      12.5095      27.8889
     812      49.6939      21.8819      12.3483      27.9555
     813      49.5436      21.9610      12.4449      27.9778
     814      49.4416      21.9157      12.4550      27.9206
     815      49.6962      21.9529      12.4253      28.0076
     816      48.8041      21.9134      12.5257      27.7620
     817      49.0809      21.8420      12.5389      27.7859
     818      49.1912      21.8928      12.4152      27.8385
     819      48.3435      21.8778      12.3692      27.6113
     820      49.0068      21.7760      12.4361      27.7198
     821      48.8838      21.8868      12.4752      27.7562
     822      48.1226      21.7602      12.4835      27.4820
     823      47.5280      21.8119      12.4184      27.3629
     824      47.6178      21.9004      12.4969      27.4549
     825      48.1512      21.8921      12.4472      27.5732
     826      48.7343      21.8981      12.4759      27.7307
     827      48.3431      21.9245      12.5498      27.6557
     828      48.2326      21.8535      12.5574      27.5768
     829      47.9524      21.8691      12.5317      27.5225
     830      48.4861      21.8793      12.5069      27.6570
     831      48.0580      21.9020      12.4849      27.5604
     832      48.2058      21.8792      12.5083      27.5894
     833      48.6432      21.8459      12.4958      27.6771
     834      49.2166      21.9136      12.5299      27.8654
     835      48.9330      21.8747      12.6946      27.7833
     836      48.4858      21.8993      12.5075      27.6672
     837      48.7414      21.9333      12.4667      27.7598
     838      48.1456      21.9080      12.4894      27.5890
     839      48.3180      21.8367      12.5269      27.5883
     840      48.4994      21.8686      12.5366      27.6581
     841      48.5463      21.8905      12.4911      27.6790
     842      48.4394      21.8273      12.4092      27.6019
     843      47.8217      21.8595      12.4813      27.4732
     844      48.2460      21.9289      12.3816      27.6198
     845      48.5726      21.8795      12.5332      27.6833
     846      49.0473      21.7745      12.4982      27.7293
     847      48.6739      21.8642      12.5153      27.6951
     848      49.2498      21.9025      12.5052      27.8678
     849      49.1511      21.9838      12.5547      27.8946
     850      49.1468      21.8712      12.4919      27.8169
     851      48.9682      21.8881      12.4317      27.7797
     852      49.5347      21.9036      12.5229      27.9388
     853      49.2781      21.9811      12.5209      27.9253
     854      49.0849      21.8584      12.5548      27.7973
     855      49.0281      21.9353      12.4934      27.8268
     856      49.3070      21.9190      12.5024      27.8942
     857      49.4886      21.9467      12.5466      27.9643
     858      49.1496      21.8949      12.4581      27.8400
     859      49.7189      21.9933      12.4757      28.0515
     860      49.5427      21.8957      12.4696      27.9356
     861      48.6585      21.9010      12.4814      27.7150
     862      48.5616      21.8487      12.4506      27.6559
     863      48.2889      21.8749      12.4841      27.6027
     864      48.4427      21.8578      12.5347      27.6340
     865      47.9089      21.8970      12.4446      27.5198
     866      48.2675      21.8215      12.4611      27.5580
     867      49.0974      21.8528      12.5051      27.7961
     868      49.2173      21.8257      12.4337      27.8028
     869      48.6989      21.8109      12.5885      27.6774
     870      49.1702      21.8877      12.5686      27.8443
     871      49.3418      21.8069      12.4340      27.8201
     872      49.0325      21.8086      12.4761      27.7479
     873      48.7436      21.7632      12.4719      27.6500
     874      48.8735      21.8376      12.4778      27.7230
     875      49.2502      21.8130      12.4500      27.8048
     876      49.0687      21.9024      12.4384      27.8213
     877      48.3914      21.7900      12.4855      27.5736
     878      48.7313      21.7321      12.4846      27.6200
     879      49.6053      21.8724      12.4874      27.9376
     880      49.0383      21.8755      12.4740      27.7910
     881      49.6998      21.7571      12.4562      27.8842
     882      50.0537      21.8019      12.5416      28.0117
     883      49.3299      21.7776      12.5316      27.8110
     884      48.9001      21.8548      12.5243      27.7473
     885      49.3166      21.7617      12.5639      27.7945
     886      49.5620      21.8029      12.5306      27.8844
     887      49.3866      21.8852      12.5452      27.8943
     888      49.4862      21.7537      12.5992      27.8392
     889      48.7880      21.7850      12.4618      27.6716
     890      49.4422      21.8778      12.5162      27.8983
     891      48.9735      21.7371      12.5404      27.6845
     892      49.2201      21.8374      12.4574      27.8137
     893      48.8923      21.8270      12.4835      27.7271
     894      48.5310      21.8805      12.5277      27.6742
     895      48.8751      21.8946      12.4071      27.7675
     896      48.3594      21.9530      12.5741      27.6895
     897      47.8988      21.8827      12.5219      27.5199
     898      48.4443      21.9044      12.5056      27.6702
     899      47.5715      21.7894      12.5756      27.3738
     900      47.6421      21.8652      12.5948      27.4532
     901      48.1500      21.8847      12.5402      27.5861
     902      47.7200      21.8319      12.5389      27.4456
     903      48.2164      21.8675      12.5685      27.5911
     904      48.2399      21.8362      12.5494      27.5764
     905      47.5862      21.8676      12.5788      27.4373
     906      47.9107      21.8719      12.5852      27.5199
     907      47.0271      21.8548      12.5877      27.2896
     908      47.5638      21.8616      12.5494      27.4278
     909      48.2360      21.8619      12.6189      27.6025
     910      48.2221      21.9054      12.6150      27.6209
     911      47.7639      21.8260      12.5573      27.4462
     912      47.7860      21.8622      12.4489      27.4743
     913      47.9393      21.8853      12.4682      27.5230
     914      48.2593      21.9166      12.5240      27.6334
     915      48.3320      21.9790      12.5481      27.7008
     916      48.4011      21.8566      12.5089      27.6240
     917      48.4868      21.9875      12.4717      27.7367
     918      48.1618      21.9142      12.5218      27.6072
     919      48.5121      21.8620      12.4758      27.6573
     920      48.4499      21.8197      12.5805      27.6263
     921      48.8175      21.9273      12.6362      27.7909
     922      48.5769      21.8795      12.5190      27.6857
     923      49.2350      21.8428      12.6002      27.8398
     924      49.2510      21.9301      12.5106      27.8930
     925      49.3113      21.9155      12.5819      27.8960
     926      49.4855      21.9203      12.4618      27.9361
     927      49.8291      21.8331      12.5944      27.9798
     928      49.2737      21.7937      12.5760      27.8066
     929      48.7605      21.8182      12.4791      27.6853
     930      48.0586      21.6789      12.5446      27.4233
     931      48.5546      21.7882      12.6053      27.6248
     932      48.9282      21.8406      12.5642      27.7566
     933      48.1042      21.7947      12.6313      27.5203
     934      48.0364      21.8430      12.5816      27.5301
     935      47.8456      21.6920      12.5710      27.3858
     936      48.0754      21.7745      12.4460      27.4864
     937      47.9415      21.8542      12.5272      27.5056
     938      48.1285      21.7888      12.5442      27.5158
     939      48.3062      21.8460      12.5029      27.5928
     940      48.9917      21.9019      12.5216      27.8040
     941      48.6410      21.8794      12.4880      27.6979
     942      48.4193      21.8291      12.5299      27.6118
     943      47.5554      21.7791      12.5329      27.3668
     944      48.4955      21.8603      12.5886      27.6556
     945      48.8781      21.8073      12.5371      27.7139
     946      49.5160      21.8085      12.4998      27.8768
     947      49.5670      21.8907      12.6114      27.9478
     948      49.8676      21.9725      12.6185      28.0763
     949      49.8456      21.9084      12.5325      28.0277
     950      49.5589      21.8801      12.5357      27.9328
     951      50.0118      21.8884      12.5246      28.0491
     952      49.9093      21.8415      12.4891      27.9934
     953      49.0900      21.8924      12.5891      27.8243
     954      48.7535      21.9674      12.5909      27.7923
     955      48.6818      21.8597      12.5420      27.7073
     956      49.1505      21.8741      12.5305      27.8316
     957      48.9947      21.9125      12.5394      27.8146
     958      48.3547      21.8216      12.5381      27.5923
     959      48.3185      21.8890      12.5361      27.6268
     960      48.6349      21.8855      12.5993      27.7053
     961      49.2207      21.8990      12.4692      27.8551
     962      49.4596      21.9469      12.5685      27.9536
     963      49.9490      21.9310      12.5449      28.0653
     964      50.4036      21.9790      12.5505      28.2125
     965      50.8471      21.8767      12.4951      28.2526
     966      51.0662      21.8866      12.6187      28.3284
     967      51.3868      21.8248      12.5316      28.3704
     968      51.2630      21.8698      12.5776      28.3658
     969      51.4729      21.7587      12.5686      28.3498
     970      51.3322      21.9078      12.4749      28.3991
     971      51.4981      21.8678      12.5345      28.4248
     972      50.8760      21.8675      12.4881      28.2578
     973      51.6553      21.9192      12.6030      28.5058
     974      52.3306      21.9251      12.5652      28.6785
     975      51.7575      21.8767      12.5079      28.4967
     976      51.6254      21.9698      12.4933      28.5183
     977      50.9825      21.9543      12.5020      28.3387
     978      50.7401      21.8511      12.4829      28.2110
     979      50.5817      21.8700      12.4736      28.1813
     980      50.6867      21.9123      12.5510      28.2440
     981      51.4480      21.8899      12.5548      28.4263
     982      50.3648      21.7302      12.5154      28.0432
     983      50.2027      21.8214      12.5487      28.0590
     984      51.3839      21.8853      12.6187      28.4160
     985      50.8111      21.8608      12.5600      28.2429
     986      50.6639      21.8244      12.5778      28.1793
     987      51.6356      21.8686      12.5436      28.4668
     988      51.3033      21.8559      12.5336      28.3681
     989      51.4658      21.8640      12.5057      28.4100
     990      52.1770      21.9268      12.5398      28.6323
     991      52.1404      21.8605      12.5693      28.5868
     992      52.0419      21.9362      12.5821      28.6083
     993      51.5482      21.8541      12.5690      28.4321
     994      51.4760      21.8225      12.5349      28.3904
     995      51.1448      21.8795      12.5627      28.3410
     996      51.2034      21.8289      12.4767      28.3171
     997      50.9059      21.9460      12.5123      28.3171
     998      50.8609      21.8550      12.5366      28.2607
     999      50.3403      21.7640      12.5342      28.0613
    1000      50.3459      21.7630      12.5716      28.0655
    1001      49.9541      21.7657      12.5009      27.9599
    1002      49.6605      21.8431      12.4995      27.9376
    1003      49.6749      21.8208      12.4706      27.9275
    1004      49.0833      21.8518      12.4778      27.7952
    1005      49.6032      21.8510      12.4999      27.9297
    1006      49.1401      21.8332      12.4063      27.7877
    1007      49.3418      21.8030      12.4666      27.8230
    1008      49.3244      21.7619      12.5000      27.8003
    1009      50.1209      21.9681      12.4646      28.1315
    1010      49.3484      21.8267      12.5363      27.8477
    1011      49.2951      21.8043      12.5908      27.8320
    1012      49.1104      21.8031      12.5864      27.7837
    1013      48.7091      21.7389      12.4892      27.6268
    1014      48.6924      21.7788      12.5200      27.6510
    1015      48.6717      21.8462      12.4893      27.6910
    1016      49.0240      21.7852      12.5473      27.7478
    1017      49.1215      21.8048      12.4789      27.7720
    1018      48.5307      21.8739      12.5211      27.6746
    1019      47.7317      21.8142      12.4327      27.4242
    1020      47.5040      21.8370      12.5173      27.3894
    1021      48.0514      21.9095      12.5316      27.5789
    1022      48.5075      22.0004      12.5995      27.7624
    1023      48.8014      21.9311      12.5715      27.7904
    1024      48.7078      21.8094      12.6496      27.6946
    1025      48.6573      21.8937      12.5361      27.7255
    1026      48.4899      21.9377      12.5656      27.7130
    1027      47.7675      21.9302      12.6136      27.5244
    1028      48.2440      21.9339      12.6447      27.6576
    1029      47.6026      21.8191      12.5590      27.4072
    1030      47.3114      21.8807      12.5647      27.3755
    1031      47.6484      21.8547      12.6798      27.4546
    1032      47.7887      21.8224      12.5820      27.4675
    1033      47.3069      21.8314      12.5952      27.3484
    1034      47.4628      21.7731      12.5545      27.3411
    1035      47.3230      21.7789      12.6339      27.3130
    1036      47.6937      21.7835      12.5523      27.4073
    1037      48.3482      21.9116      12.6034      27.6598
    1038      47.6375      21.7984      12.6587      27.4061
    1039      48.8532      21.8406      12.5357      27.7295
    1040      48.6460      21.8656      12.5744      27.7010
    1041      49.2143      21.7345      12.5468      27.7558
    1042      49.3554      21.8117      12.6174      27.8459
    1043      48.6573      21.7623      12.5439      27.6324
    1044      48.5622      21.8170      12.6084      27.6434
    1045      49.2381      21.7923      12.6129      27.8017
    1046      49.5567      21.7635      12.6060      27.8677
    1047      49.9291      21.8020      12.5255      27.9870
    1048      50.0335      21.7782      12.5934      27.9952
    1049      50.0388      21.8026      12.4734      28.0134
    1050      49.6007      21.7639      12.6297      27.8759
    1051      50.1167      21.7047      12.6027      27.9710
    1052      49.6305      21.7383      12.6139      27.8704
    1053      49.8810      21.7707      12.5497      27.9529
    1054      50.6132      21.7299      12.5606      28.1137
    1055      51.0211      21.6955      12.5885      28.1995
    1056      51.0078      21.7776      12.5209      28.2421
    1057      50.7615      21.7451      12.5623      28.1640
    1058      50.1749      21.7690      12.5912      28.0270
    1059      51.0984      21.8399      12.5010      28.3052
    1060      51.1531      21.6704      12.5440      28.2118
    1061      50.4436      21.6889      12.5938      28.0468
    1062      50.6001      21.6881      12.5209      28.0774
    1063      50.9087      21.7617      12.6321      28.2162
    1064      49.6724      21.7684      12.5805      27.8923
    1065      49.7756      21.7116      12.5017      27.8818
    1066      49.9943      21.7791      12.5493      27.9830
    1067      49.6753      21.7118      12.5694      27.8566
    1068      49.4259      21.7366      12.5371      27.8115
    1069      48.9024      21.7752      12.5442      27.7018
    1070      49.4613      21.7525      12.5108      27.8241
    1071      49.6997      21.8384      12.5164      27.9393
    1072      49.6249      21.8103      12.5143      27.9038
    1073      49.2398      21.7556      12.5190      27.7755
    1074      49.2823      21.7444      12.4992      27.7742
    1075      50.1107      21.8494      12.5516      28.0553
    1076      50.2178      21.7535      12.5563      28.0189
    1077      50.0111      21.7709      12.5490      27.9798
    1078      49.7131      21.6962      12.6050      27.8605
    1079      49.9502      21.7520      12.5163      27.9541
    1080      49.2485      21.7680      12.5107      27.7868
    1081      49.5559      21.7631      12.6232      27.8679
    1082      48.9193      21.7001      12.5043      27.6475
    1083      48.9067      21.7953      12.4981      27.7083
    1084      48.9450      21.7009      12.5959      27.6677
    1085      48.9133      21.7130      12.4519      27.6566
    1086      48.1956      21.7383      12.5850      27.4995
    1087      48.2883      21.7270      12.5908      27.5191
    1088      48.2449      21.7324      12.5369      27.5093
    1089      48.9012      21.7705      12.5094      27.7017
    1090      48.7604      21.8195      12.5137      27.6912
    1091      49.2536      21.7972      12.5663      27.8047
    1092      49.4114      21.6879      12.4620      27.7711
    1093      49.5375      21.7046      12.5304      27.8225
    1094      49.7361      21.6894      12.5853      27.8655
    1095      49.9291      21.7530      12.4959      27.9520
    1096      50.0269      21.6759      12.6172      27.9340
    1097      50.2525      21.7948      12.5533      28.0613
    1098      49.9614      21.7681      12.6170      27.9791
    1099      50.0611      21.7123      12.5519      27.9561
    1100      49.5005      21.6636      12.5739      27.7782
    1101      49.7323      21.7053      12.5772      27.8708
    1102      49.9660      21.6881      12.5453      27.9107
    1103      49.6402      21.7564      12.5275      27.8735
    1104      50.0059      21.6713      12.5276      27.9090
    1105      49.5668      21.6382      12.5201      27.7871
    1106      49.3031      21.7397      12.5278      27.7770
    1107      48.9124      21.6903      12.5061      27.6415
    1108      48.6216      21.7360      12.5258      27.6072
    1109      49.1140      21.7246      12.5668      27.7290
    1110      49.0044      21.7222      12.4723      27.6934
    1111      49.1964      21.7342      12.5260      27.7490
    1112      49.5311      21.6891      12.5193      27.8103
    1113      50.2702      21.8335      12.5391      28.0934
    1114      49.2784      21.8102      12.6012      27.8254
    1115      49.5623      21.7828      12.5464      27.8733
    1116      49.4786      21.7008      12.5476      27.8073
    1117      49.7114      21.8079      12.5300      27.9294
    1118      49.4780      21.7218      12.5139      27.8088
    1119      48.8149      21.7288      12.6093      27.6542
    1120      49.1767      21.7884      12.6617      27.7871
    1121      49.6608      21.7042      12.5962      27.8486
    1122      49.4163      21.8395      12.4755      27.8674
    1123      49.8282      21.7029      12.4847      27.8848
    1124      49.6684      21.8278      12.5333      27.9341
    1125      49.8582      21.8124      12.5726      27.9691
    1126      50.1928      21.7950      12.5523      28.0464
    1127      49.7918      21.8399      12.5413      27.9704
    1128      50.0472      21.7555      12.5552      27.9865
    1129      49.4557      21.7995      12.5840      27.8618
    1130      49.7659      21.7727      12.5740      27.9227
    1131      49.8922      21.6946      12.6069      27.9037
    1132      50.2514      21.7505      12.5585      28.0334
    1133      50.1306      21.6020      12.5448      27.9014
    1134      50.0039      21.7196      12.5305      27.9480
    1135      49.8284      21.6889      12.5657      27.8847
    1136      49.8915      21.6520      12.5516      27.8721
    1137      50.1704      21.7815      12.5738      28.0298
    1138      50.3023      21.7585      12.5010      28.0476
    1139      50.3806      21.7668      12.5467      28.0769
    1140      51.4108      21.7506      12.5218      28.3318
    1141      50.5494      21.7162      12.4984      28.0773
    1142      50.1825      21.7512      12.4324      27.9993
    1143      49.7436      21.7340      12.4881      27.8792
    1144      50.8272      21.6769      12.4937      28.1248
    1145      50.8392      21.7511      12.5147      28.1803
    1146      51.0861      21.6978      12.4800      28.2038
    1147      51.5695      21.7221      12.4757      28.3464
    1148      50.9515      21.7469      12.6170      28.2148
    1149      50.2618      21.6921      12.4872      27.9895
    1150      50.3788      21.7247      12.5380      28.0532
    1151      50.1948      21.6970      12.5645      27.9827
    1152      50.4124      21.7211      12.5923      28.0571
    1153      50.3440      21.7131      12.5532      28.0334
    1154      50.6148      21.7931      12.5293      28.1572
    1155      49.8475      21.6925      12.4992      27.8885
    1156      49.3412      21.7079      12.5022      27.7659
    1157      49.0046      21.7805      12.4235      27.7185
    1158      49.8011      21.7525      12.4351      27.9056
    1159      49.8723      21.7151      12.5078      27.9081
    1160      49.7619      21.7063      12.5840      27.8781
    1161      49.9156      21.7044      12.5274      27.9086
    1162      50.3718      21.6905      12.5658      28.0304
    1163      50.0827      21.7938      12.5539      28.0130
    1164      49.7003      21.7611      12.5530      27.8994
    1165      49.6204      21.7406      12.5484      27.8584
    1166      49.8451      21.7656      12.5386      27.9368
    1167      50.1791      21.6870      12.5344      27.9682
    1168      49.8831      21.6699      12.5691      27.8851
    1169      50.0023      21.7973      12.5305      27.9908
    1170      50.4401      21.7882      12.6175      28.1082
    1171      50.4683      21.7602      12.5652      28.0899
    1172      50.4420      21.7474      12.5086      28.0798
    1173      50.3410      21.7646      12.4522      28.0514
    1174      50.6087      21.7980      12.5439      28.1482
    1175      50.1304      21.7459      12.5753      27.9921
    1176      50.0708      21.6660      12.4909      27.9242
    1177      49.6878      21.7594      12.5124      27.8897
    1178      49.5835      21.7337      12.5157      27.8501
    1179      49.0676      21.6821      12.5924      27.6886
    1180      49.4545      21.6962      12.4679      27.7931
    1181      49.9181      21.6935      12.5216      27.9097
    1182      50.0523      21.7806      12.4978      27.9992
    1183      49.8443      21.7456      12.5223      27.9264
    1184      50.2548      21.6472      12.5221      27.9673
    1185      49.9250      21.7431      12.5633      27.9509
    1186      49.9410      21.8282      12.5320      28.0089
    1187      49.7186      21.7601      12.4942      27.8999
    1188      49.6838      21.6670      12.5169      27.8348
    1189      48.5973      21.6865      12.5413      27.5735
    1190      49.2614      21.6931      12.4351      27.7340
    1191      49.7610      21.7491      12.4747      27.8975
    1192      49.3920      21.6636      12.5270      27.7535
    1193      49.4242      21.7176      12.4834      27.8016
    1194      49.7878      21.7359      12.4936      27.9025
    1195      49.4395      21.8256      12.5182      27.8689
    1196      49.7236      21.7701      12.5331      27.9130
    1197      50.1381      21.7275      12.4288      27.9855
