"","DSI"
"1680",14.8502
"1681",15.3808
"1682",15.1039
"1683",16.1429
"1684",15.481
"1685",15.571
"1686",16.2297
"1687",16.4524
"1688",16.616
"1689",16.7682
"1690",16.0443
"1691",15.5753
"1692",15.8503
"1693",15.8103
"1694",15.9504
"1695",15.4289
"1696",15.7681
"1697",15.3755
"1698",15.5778
"1699",15.7799
"1700",15.2052
"1701",16.0556
"1702",15.7699
"1703",15.5183
"1704",15.3683
"1705",15.4154
"1706",15.6782
"1707",15.6511
"1708",14.8813
"1709",14.6672
"1710",14.8186
"1711",14.7782
"1712",15.2259
"1713",15.4704
"1714",16.1415
"1715",15.473
"1716",15.2913
"1717",15.5954
"1718",16.3249
"1719",16.1525
"1720",16.405
"1721",16.2593
"1722",16.8762
"1723",16.7583
"1724",16.5371
"1725",16.4878
"1726",16.6634
"1727",16.4369
"1728",15.7253
"1729",16.535
"1730",16.0302
"1731",16.1392
"1732",15.7705
"1733",15.7529
"1734",16.9138
"1735",17.0896
"1736",17.4391
"1737",17.901
"1738",17.1619
"1739",17.7934
"1740",18.0892
"1741",17.3241
"1742",18.0454
"1743",18.0592
"1744",17.7866
"1745",18.1312
"1746",18.3886
"1747",18.3335
"1748",17.9557
"1749",18.0227
"1750",17.875
"1751",17.3768
"1752",16.859
"1753",16.1614
"1754",16.221
"1755",16.3466
"1756",16.7496
"1757",16.8893
"1758",16.9025
"1759",16.3225
"1760",16.1391
"1761",15.2156
"1762",14.9638
"1763",14.5502
"1764",14.623
"1765",14.5511
"1766",15.4439
"1767",16.1947
"1768",16.6433
"1769",16.3684
"1770",16.6847
"1771",16.573
"1772",16.287
"1773",15.7331
"1774",15.9199
"1775",15.7834
"1776",16.0098
"1777",15.4937
"1778",15.2498
"1779",14.9975
"1780",15.9235
"1781",15.4477
"1782",16.1741
"1783",16.3708
"1784",15.9337
"1785",16.0027
"1786",16.2985
"1787",16.2863
"1788",16.3921
"1789",15.7231
"1790",15.5702
"1791",15.5409
"1792",16.3416
"1793",16.1124
"1794",16.2047
"1795",16.2226
"1796",15.0679
"1797",15.4652
"1798",15.6308
"1799",14.4997
"1800",14.087
"1801",13.9734
"1802",13.6602
"1803",13.3793
"1804",13.8051
"1805",13.1892
"1806",13.393
"1807",13.402
"1808",13.8854
"1809",13.5396
"1810",12.9425
"1811",13.2833
"1812",13.5297
"1813",13.1654
"1814",13.0932
"1815",13.3101
"1816",13.6598
"1817",13.9436
"1818",14.5019
"1819",13.5976
"1820",13.9817
"1821",14.4107
"1822",14.1274
"1823",14.275
"1824",14.504
"1825",14.2955
"1826",13.662
"1827",14.2179
"1828",13.6075
"1829",13.3144
"1830",12.8396
"1831",13.9875
"1832",13.2852
"1833",13.7606
"1834",14.2713
"1835",15.0716
"1836",15.2094
"1837",14.5202
"1838",14.4243
"1839",14.7522
"1840",15.0985
"1841",15.4479
"1842",16.3732
"1843",15.7368
"1844",15.6722
"1845",15.6643
"1846",15.6166
"1847",15.1176
"1848",14.953
"1849",14.6989
"1850",14.7347
"1851",14.1771
"1852",14.0143
"1853",13.8239
"1854",13.9396
"1855",13.8255
"1856",13.5974
"1857",13.8908
"1858",14.3042
"1859",13.73
"1860",13.761
"1861",12.7514
"1862",13.9904
"1863",14.0703
"1864",13.9407
"1865",14.3888
"1866",14.3079
"1867",14.132
"1868",14.3043
"1869",13.9795
"1870",13.9375
"1871",14.3231
"1872",14.7577
"1873",15.3578
"1874",15.5567
"1875",15.4388
"1876",13.9133
"1877",13.9292
"1878",13.8447
"1879",13.3472
"1880",14.252
"1881",13.5348
"1882",13.867
"1883",14.1824
"1884",13.6559
"1885",12.7709
"1886",12.6202
"1887",12.7848
"1888",13.5109
"1889",12.9548
"1890",13.2699
"1891",13.6556
"1892",13.6637
"1893",13.0561
"1894",13.5972
"1895",13.2802
"1896",13.784
"1897",13.9868
"1898",13.5054
"1899",13.8239
"1900",13.2449
"1901",13.1795
"1902",12.8421
"1903",12.4447
"1904",13.061
"1905",12.8533
"1906",12.4418
"1907",12.5342
"1908",12.4064
"1909",12.8743
"1910",13.0632
"1911",13.1824
"1912",14.2166
"1913",14.1727
"1914",14.7516
"1915",13.7845
"1916",14.3046
"1917",13.8435
"1918",13.7613
"1919",13.8574
"1920",13.2554
"1921",13.7307
"1922",13.9847
"1923",14.1504
"1924",13.8318
"1925",14.9217
"1926",14.2766
"1927",14.6247
"1928",14.8631
"1929",14.6208
"1930",14.0681
"1931",14.0863
"1932",14.4695
"1933",13.6798
"1934",13.5601
"1935",13.8722
"1936",13.5377
"1937",13.7891
"1938",13.5817
"1939",12.8552
"1940",13.4864
"1941",13.7947
"1942",14.9147
"1943",14.6061
"1944",14.5303
"1945",14.8626
"1946",15.7487
"1947",15.6411
"1948",16.6155
"1949",16.4254
"1950",16.9641
"1951",17.0001
"1952",17.2576
"1953",16.3819
"1954",16.2022
"1955",16.3376
"1956",16.2104
"1957",15.9725
"1958",16.8612
"1959",17.4497
"1960",17.0629
"1961",16.8301
"1962",16.8721
"1963",16.1159
"1964",16.183
"1965",16.4076
"1966",15.8701
"1967",15.8999
"1968",16.3034
"1969",16.605
"1970",17.1053
"1971",16.5045
"1972",16.9193
"1973",17.6729
"1974",16.5176
"1975",16.8683
"1976",16.4949
"1977",16.968
"1978",16.4451
"1979",15.8731
"1980",15.8243
"1981",15.3355
"1982",15.3013
"1983",14.2899
"1984",14.9328
"1985",15.0704
"1986",15.1616
"1987",14.5224
"1988",13.8255
"1989",13.9055
"1990",14.2546
"1991",14.2862
"1992",13.6748
"1993",13.8274
"1994",14.1714
"1995",14.0976
"1996",14.8492
"1997",15.0067
"1998",14.8854
"1999",15.2689
"2000",14.8608
