#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     329      50.4628      21.9326      12.6174      28.3252
     330      50.5612      21.9550      12.5263      28.3565
     331      50.3037      21.8365      12.5659      28.2251
     332      50.8274      21.9299      12.5313      28.4062
     333      50.2617      21.8214      12.5586      28.2038
     334      50.5248      21.8311      12.5013      28.2632
     335      50.8108      21.9961      12.4987      28.4463
     336      50.7289      21.9618      12.4678      28.3998
     337      50.3641      21.9255      12.4560      28.2908
     338      50.1113      22.0645      12.5860      28.3269
     339      50.0955      22.0231      12.5308      28.2796
     340      49.8579      22.0269      12.5757      28.2255
     341      50.0654      22.0041      12.5344      28.2643
     342      49.9847      21.9205      12.4725      28.1827
     343      49.2491      21.9654      12.4980      28.0356
     344      49.2436      22.0121      12.4698      28.0675
     345      49.6240      22.0458      12.5311      28.1873
     346      49.9599      22.0449      12.5001      28.2669
     347      50.2809      22.0558      12.5464      28.3608
     348      50.0249      21.9735      12.5338      28.2416
     349      49.9311      22.0379      12.6249      28.2755
     350      50.0042      22.0991      12.5271      28.3248
     351      49.8567      22.0994      12.5849      28.2906
     352      49.5230      22.0307      12.6156      28.1562
     353      49.8579      22.0343      12.5074      28.2423
     354      49.9235      22.1078      12.6116      28.3060
     355      49.8527      22.0421      12.6113      28.2437
     356      49.5738      22.0789      12.6430      28.2084
     357      49.6035      22.0721      12.5769      28.2015
     358      49.5615      21.9956      12.6241      28.1538
     359      49.2589      22.0682      12.6158      28.1272
     360      49.9477      22.0592      12.5626      28.2788
     361      49.6467      22.0528      12.6434      28.2057
     362      49.1416      22.0462      12.5893      28.0823
     363      49.1962      22.0602      12.6594      28.1038
     364      49.4541      22.1436      12.6518      28.2129
     365      49.4216      22.1253      12.6665      28.1913
     366      49.1437      22.1291      12.5642      28.1197
     367      49.6097      22.0458      12.5959      28.1754
     368      49.1696      22.0870      12.6825      28.1107
     369      49.4137      22.0411      12.5856      28.1355
     370      49.2020      21.9851      12.5853      28.0410
     371      49.3332      22.0733      12.5795      28.1253
     372      49.5235      22.0416      12.6131      28.1507
     373      49.1721      21.9231      12.5812      27.9809
     374      49.4504      22.0488      12.6488      28.1472
     375      49.3393      21.9913      12.6655      28.0841
     376      49.6936      21.9840      12.5673      28.1562
     377      49.4654      22.0555      12.6839      28.1606
     378      49.6314      22.0411      12.7325      28.1940
     379      49.0519      21.9828      12.6254      27.9942
     380      49.5169      21.9230      12.6913      28.0824
     381      48.9304      22.0320      12.6906      28.0097
     382      49.1203      21.9959      12.6742      28.0261
     383      49.3836      22.0088      12.6536      28.0946
     384      49.4475      21.9691      12.7556      28.0955
     385      49.6596      21.9845      12.6142      28.1507
     386      49.4231      22.0147      12.5932      28.1157
     387      49.6326      22.0703      12.7186      28.2238
     388      49.5079      21.9996      12.5801      28.1275
     389      49.4338      22.0545      12.5413      28.1455
     390      49.3979      22.0306      12.6003      28.1117
